,resultrowid,toxpointsummaryrowid,testmaterial,program,programcode,parentprojectcode,parentproject,projectcode,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,sampleyear,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,matrixcode,method,analytegroup,analytesubgroup,analyte,analytecode,fraction,fractioncode,unitname,result,mdl,rl,resultqualcode,qacode,qualcombo,batchverification,compliancecode,displaycode,displaycode_toxresult,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,toxresultqacode,toxtestdurcode,wqsource,timepoint,toxpointmethod,treatment,unittreatment,treatmentconcentration,toxbatchstartdate,reftoxbatch,organismageatteststart,repcount,mean,stddev,statmethod,alphalevel,evalthreshold,msd,sigeffectcode,bvalue,calcvaluetype,calculatedvalue,criticalvalue,percenteffect,compositeid,compositetype,commonname,species,numberfishpercomp,tissuename,tissuecode,weightavgg,tlminmm,tlmaxmm,tlavgmm,compositetissueprep,organismgroup,lifstage,sievesize,grabsize,unitgrabsize,sourcerdc,datausenotes,sm_geom,regional_board,countynum,county_name,huc8_name,huc10_name,huc12_name,baysegment_name
9943,557A2A06-0117-4372-93F0-49FD4453BA9F,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.514,-122.135,wgs84,1998-04-22,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,34.19,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B2D541C0ACEE69C1C35151FF44355141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,South Bay
9983,55B3BAB4-46E9-44A1-A992-5498A786D9BF,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,01RMP2ST,2001 RMP Status and Trends,RMP,AMS-CA,Sacramento River (BG20),BG20,Bays and Harbors,38.06,-121.81,wgs84,2001-08-07,2001,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,3.5387800000000005,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F78B8D6502DD69C1E2005E5160805141,5.0,34.0,Sacramento,Lower Sacramento,Sherman Lake-Sacramento River,Threemile Slough-Sacramento River,Rivers
9985,55B51DC5-9A28-4825-AF7A-AA978CD7EDE3,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Richardson Bay (BC30),BC30,Bays and Harbors,37.861999999999995,-122.479,wgs84,1998-07-22,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.51989,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00CB39367D5F016AC1F2D9DE5513655141,2.0,21.0,Marin,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
10007,55EDC019-96EB-48B6-9AD9-13BDB9FF8AE4,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Napa River (BD50),BD50,Bays and Harbors,38.097,-122.26100000000001,wgs84,1998-07-28,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,4.674972,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F5AC710886F569C13A22236F7C855141,2.0,48.0,Solano,San Pablo Bay,San Pablo Bay,San Pablo Bay Estuaries,
10096,56C96019-37F4-4AC4-B212-6C5890D247D7,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,94RMP2ST,1994 RMP Status and Trends,RMP,AMS-CA,Sacramento River (BG20),BG20,Bays and Harbors,38.06,-121.81,wgs84,1994-04-07,1994,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.2,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F78B8D6502DD69C1E2005E5160805141,5.0,34.0,Sacramento,Lower Sacramento,Sherman Lake-Sacramento River,Threemile Slough-Sacramento River,Rivers
10238,5810857E-FB58-42B7-BEAF-0C25B2150F1B,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF20),BF20,Bays and Harbors,38.116,-122.04,wgs84,1993-09-16,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.48,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00DE5101D582E969C16D08486D1C885141,2.0,48.0,Solano,Suisun Bay,Suisun Bay,Suisun Bay,Suisun Bay
10476,5A7BD574-7445-4164-A5B9-287D92C27121,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Alameda (BB70),BB70,Bays and Harbors,37.742,-122.322,wgs84,1999-02-04,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.2808899999999999,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00150F17D8D6F869C1A7FCE5B990545141,2.0,38.0,San Francisco,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Central Bay
10519,5AD76CE2-E5B8-4B56-895F-B7CDE51BE4FB,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Napa River (BD50),BD50,Bays and Harbors,38.097,-122.26100000000001,wgs84,1993-09-15,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.27,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F5AC710886F569C13A22236F7C855141,2.0,48.0,Solano,San Pablo Bay,San Pablo Bay,San Pablo Bay Estuaries,
10548,5B1445E9-432F-414D-A906-50F81644DE72,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,94RMP2ST,1994 RMP Status and Trends,RMP,AMS-CA,San Joaquin River (BG30),BG30,Bays and Harbors,38.021,-121.805,wgs84,1994-04-07,1994,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,31.1,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D002F346FD2BCDC69C1E86B5735FE7A5141,5.0,34.0,Sacramento,San Joaquin Delta,Middle River-San Joaquin River,Markley Canyon-San Joaquin River,Rivers
10631,5BC83479-3187-406E-B39E-7FF818BFCD35,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,01RMP2ST,2001 RMP Status and Trends,RMP,AMS-CA,Point Isabel (BC41),BC41,Bays and Harbors,37.887,-122.34299999999999,wgs84,2001-08-02,2001,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,3.35846,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F6B2C90EFBF969C1477A9CBE84685141,2.0,1.0,Alameda,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
10642,5BE12940-7B6C-4A6C-9CC1-AA5C7B450AAE,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD40),BD40,Bays and Harbors,38.051,-122.27799999999999,wgs84,1993-03-04,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,3.19,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00D13D3F9672F669C11254383A227F5141,2.0,7.0,Contra Costa,San Pablo Bay,San Pablo Bay,San Pablo Bay,San Pablo Bay
10895,5E200D7E-0015-40BE-ACDF-053735BDD6CF,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Point Isabel (BC41),BC41,Bays and Harbors,37.887,-122.34299999999999,wgs84,1999-02-04,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.21576,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00F6B2C90EFBF969C1477A9CBE84685141,2.0,1.0,Alameda,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
11024,5F39910B-DF3D-4145-BB99-C6B75D7B5A56,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,01RMP2ST,2001 RMP Status and Trends,RMP,AMS-CA,Richardson Bay (BC30),BC30,Bays and Harbors,37.861999999999995,-122.479,wgs84,2001-08-02,2001,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.09622,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00CB39367D5F016AC1F2D9DE5513655141,2.0,21.0,Marin,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
11147,6031F7AC-BF77-417A-B5CD-4583B597C31D,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Standish Dam (BW10),BW10,Bays and Harbors,37.45167,-121.9215,wgs84,2000-07-10,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,30.8935,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0044FE7EE911E369C17313EA09BB2C5141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
11303,61A2250B-8D57-463F-963C-13A6D9123A02,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.469,-122.06299999999999,wgs84,1998-07-20,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,6.100524,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00417F26E0C2EA69C1F7B1A9A11A2F5141,2.0,1.0,Alameda,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Lower South Bay
11401,6275B527-078D-4BDC-91DA-4400A5116C4F,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Oyster Point (BB30),BB30,Bays and Harbors,37.669000000000004,-122.329,wgs84,2000-02-01,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.72855,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0060F0A73F38F969C1BEA00CE4884A5141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Central Bay
11566,63EC7858-C0EA-4659-B7C3-18B7A343A320,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,South Bay (BA20),BA20,Bays and Harbors,37.493,-122.088,wgs84,2000-07-11,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,9.04255,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D002836BEBF1EEC69C1B6C6EA4E64325141,2.0,1.0,Alameda,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,Lower South Bay
11620,64827443-DBCF-447B-9BF0-2079A337AF03,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA40),BA40,Bays and Harbors,37.559,-122.209,wgs84,1998-07-20,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.767248,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00A5B5CF74B2F269C1D20AAE50703B5141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,South Bay
11659,64D65D17-F251-40E3-B0CC-14A25C9853EA,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA40),BA40,Bays and Harbors,37.559,-122.209,wgs84,1999-02-01,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,3.12624,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00A5B5CF74B2F269C1D20AAE50703B5141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,South Bay
11684,650AC0A6-3431-4418-B360-B34EAD6FF078,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.514,-122.135,wgs84,1993-03-02,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.85,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B2D541C0ACEE69C1C35151FF44355141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,South Bay
11701,6522943E-C87A-492B-99AA-E3DCC148F2AC,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,San Jose (C-3-0),C-3-0,Bays and Harbors,37.460229999999996,-121.9756,wgs84,1998-07-21,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.295558,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D005F6CCCB502E669C1F0A6DD22E72D5141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
11818,6625D5A1-4BFD-4C27-98DC-8846AE85E73B,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,San Jose (C-3-0),C-3-0,Bays and Harbors,37.460229999999996,-121.9756,wgs84,2000-07-12,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,0.42845,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D005F6CCCB502E669C1F0A6DD22E72D5141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
11875,66C66EF7-2EEB-4F9F-827D-6AE2B7C02168,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,00RMP2ST,2000 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.514,-122.135,wgs84,2000-07-11,2000,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,4.6002,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B2D541C0ACEE69C1C35151FF44355141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,South Bay
11876,66C6D4A8-5E0B-493A-A5FB-273245396062,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Guadalupe River (BW15),BW15,Bays and Harbors,37.426,-121.98,wgs84,1999-04-22,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,12.5918,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D007F3495EF3FE669C10D60814D37295141,2.0,43.0,Santa Clara,San Francisco Bay,San Francisco Bay,San Francisco Bay Estuaries,
11939,676C4E7C-E448-4961-B951-DFB29E8BA5A1,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,01RMP2ST,2001 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.514,-122.135,wgs84,2001-02-07,2001,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,7.16772,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B2D541C0ACEE69C1C35151FF44355141,2.0,41.0,San Mateo,San Francisco Bay,San Francisco Bay,Oakland Inner Harbor-San Francisco Bay,South Bay
12043,685AF964-E096-49D3-9950-C62A201C2F45,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.09899999999999,wgs84,1998-02-03,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.23,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D007A2A34D0B7EC69C11254383A227F5141,2.0,48.0,Solano,Suisun Bay,Suisun Bay,Suisun Bay,Suisun Bay
12075,68B17A2B-3C91-452C-A2B6-663A9F41E509,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Golden Gate (BC20),BC20,Bays and Harbors,37.864000000000004,-122.67333,wgs84,1999-07-15,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,12.9,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0016FD2494EF0B6AC1ACF44FD659655141,,,,Tomales-Drake Bays,Drakes Bay-Frontal Pacific Ocean,Bolinas Bay,
12096,68E6B3E7-927D-4966-977C-5A5D5E99C896,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,San Joaquin River (BG30),BG30,Bays and Harbors,38.021,-121.805,wgs84,1998-04-16,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.98,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D002F346FD2BCDC69C1E86B5735FE7A5141,5.0,34.0,Sacramento,San Joaquin Delta,Middle River-San Joaquin River,Markley Canyon-San Joaquin River,Rivers
12129,695A160D-3F0E-4985-ADFB-901DCB331953,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,99RMP2ST,1999 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,1999-02-09,1999,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.06245,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B7D94AD9BFE369C1ADCDA0BF57815141,2.0,48.0,Solano,Suisun Bay,Suisun Bay,Suisun Bay,Suisun Bay
12153,699F8ADD-48AB-4881-B7E7-565CD67841A2,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,93RMP2ST,1993 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC10),BC10,Bays and Harbors,37.821999999999996,-122.35,wgs84,1993-09-13,1993,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,2.89,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D0041945A765CFA69C1505BD2B3915F5141,2.0,1.0,Alameda,San Pablo Bay,San Francisco Bay,Richardson Bay-San Francisco Bay,Central Bay
12172,69C37C61-6640-496D-8B98-279E84BAF9BE,,field,SF Bay Regional Monitoring for Water Quality,SF Bay RMP,RMP_ST,Regional Monitoring Program - Status and Trends,98RMP2ST,1998 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,1998-02-03,1998,00:00:00,OpenWater1,1.0,m,,1,1.0,,,samplewater,5,Not Recorded,Conventional,,Chlorophyll a,409,Total,2,mg/m3,1.2,,,=,None,None,VAF,Com,20,,Water_Grab,Not Recorded,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFEI,,010100002031BF0D00B7D94AD9BFE369C1ADCDA0BF57815141,2.0,48.0,Solano,Suisun Bay,Suisun Bay,Suisun Bay,Suisun Bay
